Time,Veh_Type,TollBoothID,Lane_Type,Veh_Dimensions,Trans_Amount,Amount_paid,Geo_location,Speed,Fraud_indicator
1/7/2023 6:03,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",61,Not Fraud
1/24/2023 21:28,Sedan,A-101,Regular,Medium,160,140,"13.059816123454882, 77.77068662374292",85,Fraud
2/12/2023 12:53,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",52,Not Fraud
2/27/2023 4:18,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",79,Not Fraud
3/17/2023 19:43,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",66,Not Fraud
4/2/2023 11:09,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",90,Not Fraud
4/21/2023 2:34,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",48,Not Fraud
5/6/2023 17:59,Van,B-102,Regular,Medium,140,60,"13.059816123454882, 77.77068662374292",77,Fraud
5/26/2023 9:24,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",60,Not Fraud
6/10/2023 0:49,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",83,Not Fraud
6/29/2023 16:14,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",71,Not Fraud
7/14/2023 7:40,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",97,Not Fraud
8/2/2023 23:05,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",46,Not Fraud
8/18/2023 14:30,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",81,Not Fraud
6/22/2023 18:23,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",64,Not Fraud
7/10/2023 9:48,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",93,Not Fraud
7/25/2023 1:13,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",57,Not Fraud
8/13/2023 16:38,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",86,Not Fraud
8/28/2023 7:53,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",55,Not Fraud
9/16/2023 23:18,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",82,Not Fraud
10/1/2023 14:43,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",63,Not Fraud
10/20/2023 6:08,Van,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",90,Fraud
11/4/2023 21:33,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",48,Not Fraud
11/23/2023 12:58,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",76,Not Fraud
12/8/2023 4:23,Bus ,C-103,Express,Large,350,120,"13.059816123454882, 77.77068662374292",58,Fraud
12/27/2023 19:48,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",87,Not Fraud
1/5/2023 11:13,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",67,Not Fraud
1/22/2023 2:38,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",94,Not Fraud
2/9/2023 18:03,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",71,Not Fraud
2/24/2023 9:28,Sedan,A-101,Regular,Medium,160,60,"13.059816123454882, 77.77068662374292",89,Fraud
3/15/2023 0:53,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",52,Not Fraud
3/30/2023 16:18,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",79,Not Fraud
4/14/2023 7:43,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",66,Not Fraud
5/3/2023 23:08,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",95,Not Fraud
5/19/2023 14:33,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",44,Not Fraud
6/7/2023 5:58,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",78,Not Fraud
6/22/2023 21:23,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",61,Not Fraud
7/11/2023 12:48,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",85,Not Fraud
7/26/2023 4:13,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",49,Not Fraud
8/14/2023 19:38,Car,A-101,Regular,Small,120,90,"13.059816123454882, 77.77068662374292",74,Fraud
8/29/2023 11:03,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",69,Not Fraud
9/17/2023 2:28,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,Not Fraud
10/2/2023 17:53,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",57,Not Fraud
10/21/2023 9:18,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",83,Not Fraud
11/5/2023 0:43,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",68,Not Fraud
11/24/2023 16:08,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",96,Not Fraud
12/9/2023 7:33,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",46,Not Fraud
12/28/2023 22:58,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",81,Not Fraud
1/6/2023 14:23,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",60,Not Fraud
1/23/2023 5:48,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",88,Not Fraud
2/10/2023 21:13,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",53,Not Fraud
2/26/2023 12:38,SUV,B-102,Regular,Large,180,120,"13.059816123454882, 77.77068662374292",77,Fraud
3/18/2023 4:03,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",64,Not Fraud
4/2/2023 19:28,Car,A-101,Regular,Small,120,0,"13.059816123454882, 77.77068662374292",91,Fraud
4/21/2023 10:53,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",50,Not Fraud
5/6/2023 2:18,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",75,Not Fraud
5/25/2023 17:43,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",59,Not Fraud
6/9/2023 9:08,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",84,Not Fraud
6/28/2023 0:33,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",66,Not Fraud
7/13/2023 15:58,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",93,Not Fraud
7/31/2023 7:23,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",45,Not Fraud
8/15/2023 22:48,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",80,Not Fraud
9/3/2023 14:13,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",62,Not Fraud
9/18/2023 5:38,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",86,Not Fraud
10/7/2023 21:03,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",51,Not Fraud
10/22/2023 12:28,SUV,B-102,Regular,Large,180,90,"13.059816123454882, 77.77068662374292",73,Fraud
11/10/2023 3:53,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",56,Not Fraud
11/25/2023 19:18,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",82,Not Fraud
12/15/2023 10:43,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",70,Not Fraud
12/30/2023 2:08,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",97,Not Fraud
1/7/2023 17:33,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",47,Not Fraud
1/24/2023 8:58,Sedan,A-101,Regular,Medium,160,120,"13.059816123454882, 77.77068662374292",84,Fraud
2/11/2023 0:23,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",65,Not Fraud
3/1/2023 15:48,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,Not Fraud
3/20/2023 7:13,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",53,Not Fraud
4/5/2023 22:38,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",79,Not Fraud
4/25/2023 14:03,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",61,Not Fraud
5/10/2023 5:28,Van,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",89,Fraud
5/29/2023 20:53,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",44,Not Fraud
6/13/2023 12:18,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",78,Not Fraud
7/2/2023 3:43,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",67,Not Fraud
7/17/2023 19:08,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",95,Not Fraud
8/5/2023 10:33,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",55,Not Fraud
8/20/2023 1:58,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",80,Not Fraud
9/8/2023 17:23,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",62,Not Fraud
9/23/2023 8:48,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",87,Not Fraud
10/12/2023 0:13,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",47,Not Fraud
10/27/2023 15:38,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",73,Not Fraud
11/15/2023 7:03,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",68,Not Fraud
11/30/2023 22:28,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",91,Not Fraud
12/19/2023 13:53,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,Not Fraud
1/3/2023 5:18,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",82,Not Fraud
1/20/2023 20:43,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",56,Not Fraud
2/8/2023 12:08,SUV,B-102,Regular,Large,180,140,"13.059816123454882, 77.77068662374292",84,Fraud
2/23/2023 3:33,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",69,Not Fraud
3/14/2023 18:58,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",94,Not Fraud
3/29/2023 10:23,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",49,Not Fraud
4/17/2023 1:49,Truck,C-103,Regular,Large,350,120,"13.059816123454882, 77.77068662374292",76,Fraud
5/2/2023 17:14,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",63,Not Fraud
5/21/2023 8:39,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",88,Not Fraud
6/5/2023 0:04,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",74,Not Fraud
6/24/2023 15:29,Bus ,C-103,Regular,Large,350,90,"13.059816123454882, 77.77068662374292",96,Fraud
7/9/2023 6:55,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",61,Not Fraud
7/28/2023 22:20,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",85,Not Fraud
8/13/2023 13:45,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,Not Fraud
8/29/2023 5:10,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",79,Not Fraud
9/17/2023 20:36,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",66,Not Fraud
10/2/2023 12:01,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",90,Not Fraud
10/21/2023 3:26,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",48,Not Fraud
11/5/2023 18:51,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",77,Not Fraud
11/24/2023 10:16,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",60,Not Fraud
12/9/2023 1:42,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",83,Not Fraud
12/28/2023 17:07,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",71,Not Fraud
1/5/2023 8:32,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",97,Not Fraud
10/31/2023 12:43,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",46,Not Fraud
11/19/2023 4:08,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",81,Not Fraud
12/4/2023 19:33,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",64,Not Fraud
12/24/2023 10:58,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",93,Not Fraud
1/8/2023 2:23,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",57,Not Fraud
1/25/2023 17:48,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",86,Not Fraud
2/13/2023 9:13,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",55,Not Fraud
2/28/2023 0:38,SUV,B-102,Regular,Large,180,160,"13.059816123454882, 77.77068662374292",82,Fraud
3/19/2023 16:03,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",63,Not Fraud
4/4/2023 7:28,Car,A-101,Regular,Small,120,0,"13.059816123454882, 77.77068662374292",90,Fraud
4/23/2023 22:53,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",48,Not Fraud
5/9/2023 14:18,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",76,Not Fraud
5/28/2023 5:43,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",58,Not Fraud
6/12/2023 21:08,Sedan,A-101,Regular,Medium,160,140,"13.059816123454882, 77.77068662374292",87,Fraud
6/27/2023 12:33,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",67,Not Fraud
7/15/2023 3:58,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",94,Not Fraud
7/30/2023 19:23,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",71,Not Fraud
8/18/2023 10:48,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",89,Not Fraud
9/2/2023 2:13,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,Not Fraud
9/21/2023 17:38,Van,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",79,Fraud
10/6/2023 9:03,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",66,Not Fraud
10/25/2023 0:28,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",95,Not Fraud
11/9/2023 15:53,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",44,Not Fraud
11/28/2023 7:18,Car,A-101,Regular,Small,120,90,"13.059816123454882, 77.77068662374292",78,Fraud
12/13/2023 22:43,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",61,Not Fraud
1/1/2023 14:08,Truck,C-103,Regular,Large,350,140,"13.059816123454882, 77.77068662374292",85,Fraud
1/20/2023 5:33,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",49,Not Fraud
2/4/2023 20:58,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",74,Not Fraud
2/23/2023 12:23,SUV,B-102,Express,Large,180,120,"13.059816123454882, 77.77068662374292",69,Fraud
3/10/2023 3:48,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,Not Fraud
3/29/2023 19:13,Car,A-101,Express,Small,120,0,"13.059816123454882, 77.77068662374292",57,Fraud
4/14/2023 10:38,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",83,Not Fraud
5/3/2023 2:03,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",68,Not Fraud
5/18/2023 17:28,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",96,Not Fraud
6/6/2023 8:53,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",46,Not Fraud
6/21/2023 0:18,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",81,Not Fraud
7/9/2023 15:43,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",60,Not Fraud
7/24/2023 7:08,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",88,Not Fraud
8/12/2023 22:33,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",53,Not Fraud
8/28/2023 13:58,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",77,Not Fraud
9/16/2023 5:23,Van,B-102,Express,Medium,140,120,"13.059816123454882, 77.77068662374292",64,Fraud
10/1/2023 20:48,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",91,Not Fraud
10/20/2023 12:13,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",50,Not Fraud
11/4/2023 3:38,Bus ,C-103,Regular,Large,350,160,"13.059816123454882, 77.77068662374292",75,Fraud
11/23/2023 19:03,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",59,Not Fraud
12/12/2023 10:28,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",84,Not Fraud
12/27/2023 1:53,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",66,Not Fraud
1/5/2023 17:18,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",93,Not Fraud
1/22/2023 8:43,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",45,Not Fraud
2/10/2023 0:08,SUV,B-102,Regular,Large,180,160,"13.059816123454882, 77.77068662374292",80,Fraud
2/25/2023 15:33,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",62,Not Fraud
3/17/2023 6:58,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",86,Not Fraud
4/1/2023 22:23,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",51,Not Fraud
4/20/2023 13:48,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",73,Not Fraud
5/5/2023 5:13,Van,B-102,Express,Medium,140,100,"13.059816123454882, 77.77068662374292",56,Fraud
5/24/2023 20:38,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",82,Not Fraud
6/8/2023 12:03,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",70,Not Fraud
6/27/2023 3:28,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",97,Not Fraud
7/12/2023 18:53,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",47,Not Fraud
7/31/2023 10:18,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",84,Not Fraud
8/16/2023 1:43,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",65,Not Fraud
9/4/2023 17:08,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",92,Not Fraud
9/19/2023 8:33,Sedan,A-101,Express,Medium,160,120,"13.059816123454882, 77.77068662374292",53,Fraud
10/8/2023 23:58,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",79,Not Fraud
10/24/2023 15:23,Bus ,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",61,Not Fraud
11/12/2023 6:48,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",89,Not Fraud
11/27/2023 22:13,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",44,Not Fraud
12/17/2023 13:38,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",78,Not Fraud
12/31/2023 5:03,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",67,Not Fraud
1/8/2023 20:28,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",95,Not Fraud
1/26/2023 11:53,SUV,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",55,Not Fraud
2/14/2023 3:18,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",80,Not Fraud
3/1/2023 18:43,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",62,Not Fraud
3/20/2023 10:08,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",87,Not Fraud
4/5/2023 1:33,Truck,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",47,Not Fraud
4/24/2023 16:58,Van,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",73,Not Fraud
5/9/2023 8:23,Sedan,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",68,Not Fraud
5/28/2023 23:48,SUV,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",91,Not Fraud
6/13/2023 15:13,Bus ,C-103,Express,Large,350,120,"13.059816123454882, 77.77068662374292",52,Fraud
7/2/2023 6:38,Car,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",82,Not Fraud
7/17/2023 22:03,Motorcycle,D-105,Regular,Small,0,0,"13.059816123454882, 77.77068662374292",56,Not Fraud
8/5/2023 13:28,Truck,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",84,Not Fraud
8/20/2023 4:53,Van,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",69,Not Fraud
9/8/2023 20:18,Sedan,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",94,Not Fraud
9/23/2023 11:43,SUV,B-102,Express,Large,180,120,"13.059816123454882, 77.77068662374292",49,Fraud
10/12/2023 3:08,Bus ,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",76,Not Fraud
10/27/2023 18:33,Car,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",63,Not Fraud
